Gene stable ID,Gene name,Mouse gene name,Mouse gene stable ID,Mouse homology type,"Mouse orthology confidence [0 low, 1 high]",Mouse Gene-order conservation score
ENSG00000176293,ZNF135,,,,,
ENSG00000176406,RIMS2,Rims2,ENSMUSG00000037386,ortholog_one2one,1,75
ENSG00000153822,KCNJ16,Kcnj16,ENSMUSG00000051497,ortholog_one2one,1,100
ENSG00000252524,Y_RNA,,,,,
ENSG00000109738,GLRB,Glrb,ENSMUSG00000028020,ortholog_one2one,1,100
ENSG00000277387,MIR8058,,,,,
ENSG00000280044,,,,,,
ENSG00000243642,RN7SL526P,,,,,
ENSG00000260862,,,,,,
ENSG00000121413,ZSCAN18,Zscan18,ENSMUSG00000070822,ortholog_one2one,0,50
ENSG00000286528,,,,,,
ENSG00000263360,RN7SL134P,,,,,
ENSG00000260832,,,,,,
ENSG00000261410,CDH13-AS1,,,,,
ENSG00000263785,MIR3182,,,,,
ENSG00000107854,TNKS2,Tnks2,ENSMUSG00000024811,ortholog_one2one,1,100
ENSG00000252783,RNU6-835P,,,,,
ENSG00000261103,,,,,,
ENSG00000140030,GPR65,Gpr65,ENSMUSG00000021886,ortholog_one2one,1,100
ENSG00000288554,,,,,,
ENSG00000179097,HTR1F,Htr1f,ENSMUSG00000050783,ortholog_one2one,1,100
ENSG00000230989,HSBP1,Hsbp1,ENSMUSG00000031839,ortholog_one2one,1,100
ENSG00000114779,ABHD14B,Abhd14b,ENSMUSG00000042073,ortholog_one2one,1,100
ENSG00000258407,,,,,,
ENSG00000258826,LINC01147,,,,,
ENSG00000181408,UTS2R,,,,,
ENSG00000278599,TBC1D3E,,,,,
ENSG00000259914,,,,,,
ENSG00000258867,HISLA,,,,,
ENSG00000288849,,,,,,
ENSG00000172150,OR1A2,Or1a1,ENSMUSG00000070378,ortholog_many2many,0,25
ENSG00000172150,OR1A2,Or1a1b,ENSMUSG00000070377,ortholog_many2many,1,100
ENSG00000276571,,,,,,
ENSG00000103550,KNOP1,Knop1,ENSMUSG00000030980,ortholog_one2one,1,100
ENSG00000278299,TBC1D3C,,,,,
ENSG00000237934,,,,,,
ENSG00000286231,,,,,,
ENSG00000221571,RNU6ATAC35P,,,,,
ENSG00000276642,,,,,,
ENSG00000272823,,,,,,
ENSG00000238078,LINC01352,,,,,
ENSG00000257551,HLX-AS1,,,,,
ENSG00000136630,HLX,Hlx,ENSMUSG00000039377,ortholog_one2one,1,100
ENSG00000261312,,,,,,
ENSG00000103540,CCP110,Ccp110,ENSMUSG00000033904,ortholog_one2one,1,100
ENSG00000260505,,,,,,
ENSG00000235163,RPL7AP81,,,,,
ENSG00000207333,RNU6-680P,Gm22597,ENSMUSG00000088227,ortholog_one2many,0,
ENSG00000251078,SLC25A5P9,,,,,
ENSG00000251419,,,,,,
ENSG00000234863,,,,,,
ENSG00000197223,C1D,C1d,ENSMUSG00000000581,ortholog_one2one,1,75
ENSG00000170703,TTLL6,Ttll6,ENSMUSG00000038756,ortholog_one2one,1,100
ENSG00000249301,,,,,,
ENSG00000226226,PRELID3BP1,,,,,
ENSG00000248684,BIN2P2,,,,,
ENSG00000231529,LINC02779,,,,,
ENSG00000199859,RNU6-582P,,,,,
ENSG00000249819,,,,,,
ENSG00000228367,,,,,,
ENSG00000260091,,,,,,
ENSG00000223208,RNU6-1217P,,,,,
ENSG00000249777,SAP18P1,,,,,
ENSG00000250950,,,,,,
ENSG00000251342,,,,,,
ENSG00000138735,PDE5A,Pde5a,ENSMUSG00000053965,ortholog_one2one,1,50
ENSG00000116141,MARK1,Mark1,ENSMUSG00000026620,ortholog_one2one,1,100
ENSG00000248127,SV2C-AS1,,,,,
ENSG00000239732,TLR9,Tlr9,ENSMUSG00000045322,ortholog_one2one,1,100
ENSG00000122012,SV2C,Sv2c,ENSMUSG00000051111,ortholog_one2one,1,75
ENSG00000181894,ZNF329,Zfp329,ENSMUSG00000057894,ortholog_one2one,1,50
ENSG00000163918,RFC4,Rfc4,ENSMUSG00000022881,ortholog_one2one,1,50
ENSG00000268293,,,,,,
ENSG00000273497,,,,,,
ENSG00000286632,,,,,,
ENSG00000174721,FGFBP3,Fgfbp3,ENSMUSG00000047632,ortholog_one2one,1,100
ENSG00000269236,,,,,,
ENSG00000272817,,,,,,
ENSG00000177191,B3GNT8,B3gnt8,ENSMUSG00000059479,ortholog_one2one,1,100
ENSG00000151553,FHIP2A,Fhip2a,ENSMUSG00000033478,ortholog_one2one,1,100
ENSG00000130255,RPL36,Rpl36,ENSMUSG00000057863,ortholog_one2one,1,100
ENSG00000171033,PKIA,Pkia,ENSMUSG00000027499,ortholog_one2one,1,100
ENSG00000260398,,,,,,
ENSG00000252833,RNA5SP186,,,,,
ENSG00000286675,,,,,,
ENSG00000251668,,,,,,
ENSG00000254893,RAP1BL,,,,,
ENSG00000254352,C4orf46P3,,,,,
ENSG00000253919,THAP12P7,,,,,
ENSG00000249014,HMGN2P4,,,,,
ENSG00000261618,LINC02605,,,,,
ENSG00000231925,TAPBP,Tapbp,ENSMUSG00000024308,ortholog_one2one,1,100
ENSG00000251107,PDCD5P2,,,,,
ENSG00000234644,OTX2P1,,,,,
ENSG00000132388,UBE2G1,Ube2g1,ENSMUSG00000020794,ortholog_one2one,1,100
ENSG00000104427,ZC2HC1A,Zc2hc1a,ENSMUSG00000043542,ortholog_one2one,1,100
ENSG00000250348,,,,,,
ENSG00000099139,PCSK5,Pcsk5,ENSMUSG00000024713,ortholog_one2one,1,100
ENSG00000239473,RPL7P38,,,,,
ENSG00000238842,RNU7-106P,,,,,
ENSG00000230291,,,,,,
ENSG00000145703,IQGAP2,Iqgap2,ENSMUSG00000021676,ortholog_one2one,1,100
ENSG00000222880,RN7SKP261,,,,,
ENSG00000180044,C3orf80,1110032F04Rik,ENSMUSG00000046999,ortholog_one2one,1,100
ENSG00000139304,PTPRQ,Ptprq,ENSMUSG00000035916,ortholog_one2one,1,100
ENSG00000232382,OR5K1,Or5k1b,ENSMUSG00000071510,ortholog_many2many,1,100
ENSG00000232382,OR5K1,Or5k1,ENSMUSG00000049362,ortholog_many2many,1,100
ENSG00000144681,STAC,Stac,ENSMUSG00000032502,ortholog_one2one,1,100
ENSG00000171862,PTEN,,,,,
ENSG00000174917,MICOS13,Micos13,ENSMUSG00000049760,ortholog_one2one,1,100
ENSG00000253971,CDC42P3,,,,,
ENSG00000160932,LY6E,Ly6e,ENSMUSG00000022587,ortholog_one2one,1,100
ENSG00000140538,NTRK3,Ntrk3,ENSMUSG00000059146,ortholog_one2one,1,50
ENSG00000170049,KCNAB3,Kcnab3,ENSMUSG00000018470,ortholog_one2one,1,100
ENSG00000115414,FN1,Fn1,ENSMUSG00000026193,ortholog_one2one,1,100
ENSG00000167733,HSD11B1L,,,,,
ENSG00000261939,LARP7P2,,,,,
ENSG00000258975,,,,,,
ENSG00000167191,GPRC5B,Gprc5b,ENSMUSG00000008734,ortholog_one2one,1,100
ENSG00000259998,,,,,,
ENSG00000258538,,,,,,
ENSG00000100433,KCNK10,Kcnk10,ENSMUSG00000033854,ortholog_one2one,1,100
ENSG00000183011,NAA38,Naa38,ENSMUSG00000059278,ortholog_one2one,1,100
ENSG00000257786,AKIRIN1P1,,,,,
ENSG00000257429,,,,,,
ENSG00000165899,OTOGL,Otogl,ENSMUSG00000091455,ortholog_one2one,1,100
ENSG00000177335,LINC02904,,,,,
ENSG00000274611,TBC1D3,,,,,
ENSG00000243872,RN7SL464P,,,,,
ENSG00000162817,C1orf115,C130074G19Rik,ENSMUSG00000039349,ortholog_one2one,1,100
ENSG00000231137,RBM22P5,,,,,
ENSG00000135002,RFK,Rfk,ENSMUSG00000024712,ortholog_one2one,1,100
ENSG00000117593,DARS2,Dars2,ENSMUSG00000026709,ortholog_one2one,1,100
ENSG00000174628,IQCK,Iqck,ENSMUSG00000073856,ortholog_one2one,1,100
ENSG00000198398,TMEM207,Tmem207,ENSMUSG00000091972,ortholog_one2one,1,100
ENSG00000250115,AK3P2,,,,,
ENSG00000241462,,,,,,
ENSG00000196275,GTF2IRD2,Gtf2ird2,ENSMUSG00000015942,ortholog_one2many,0,50
ENSG00000231213,PLSCR5,Plscr5,ENSMUSG00000095654,ortholog_one2one,1,100
ENSG00000243328,,,,,,
ENSG00000234618,RPSAP9,,,,,
ENSG00000176956,LY6H,Ly6h,ENSMUSG00000022577,ortholog_one2one,1,100
ENSG00000233814,H3P32,,,,,
ENSG00000275680,Metazoa_SRP,,,,,
ENSG00000263938,,,,,,
ENSG00000226562,CYP4F26P,,,,,
ENSG00000289973,,,,,,
ENSG00000277367,NEK2P1,,,,,
ENSG00000221245,,,,,,
ENSG00000278143,NF1P7,,,,,
ENSG00000286241,,,,,,
ENSG00000108395,TRIM37,Trim37,ENSMUSG00000018548,ortholog_one2one,1,100
ENSG00000289865,,,,,,
ENSG00000214367,HAUS3,Haus3,ENSMUSG00000079555,ortholog_one2one,1,100
ENSG00000205274,TRBV20OR9-2,Trbv20,ENSMUSG00000076476,ortholog_one2many,1,0
ENSG00000257891,,,,,,
ENSG00000258265,,,,,,
ENSG00000222036,POTEM,,,,,
ENSG00000083067,TRPM3,Trpm3,ENSMUSG00000052387,ortholog_one2one,1,100
ENSG00000215002,RPL23AP59,,,,,
ENSG00000108018,SORCS1,Sorcs1,ENSMUSG00000043531,ortholog_one2one,1,100
ENSG00000255644,,,,,,
ENSG00000257022,,,,,,
ENSG00000144852,NR1I2,Nr1i2,ENSMUSG00000022809,ortholog_one2one,1,100
ENSG00000275567,,,,,,
ENSG00000255627,,,,,,
ENSG00000089127,OAS1,Oas1f,ENSMUSG00000053765,ortholog_one2many,0,0
ENSG00000089127,OAS1,Oas1h,ENSMUSG00000001168,ortholog_one2many,0,0
ENSG00000089127,OAS1,Oas1g,ENSMUSG00000066861,ortholog_one2many,1,100
ENSG00000089127,OAS1,Oas1b,ENSMUSG00000029605,ortholog_one2many,0,0
ENSG00000089127,OAS1,Oas1c,ENSMUSG00000001166,ortholog_one2many,0,100
ENSG00000089127,OAS1,Oas1d,ENSMUSG00000032623,ortholog_one2many,0,0
ENSG00000089127,OAS1,Oas1e,ENSMUSG00000066867,ortholog_one2many,0,100
ENSG00000089127,OAS1,Oas1a,ENSMUSG00000052776,ortholog_one2many,1,100
ENSG00000181652,ATG9B,Atg9b,ENSMUSG00000038295,ortholog_one2one,1,100
ENSG00000277494,GPIHBP1,Gpihbp1,ENSMUSG00000022579,ortholog_one2one,0,100
ENSG00000237718,,,,,,
ENSG00000102981,PARD6A,Pard6a,ENSMUSG00000005699,ortholog_one2one,1,100
ENSG00000250613,,,,,,
ENSG00000178163,ZNF518B,Zfp518b,ENSMUSG00000046572,ortholog_one2one,1,100
ENSG00000181638,ZFP41,Zfp41,ENSMUSG00000047003,ortholog_one2one,1,100
ENSG00000124074,ENKD1,Enkd1,ENSMUSG00000013155,ortholog_one2one,1,100
ENSG00000287047,,,,,,
ENSG00000200626,RNA5SP325,,,,,
ENSG00000248419,,,,,,
ENSG00000109265,CRACD,Cracd,ENSMUSG00000036377,ortholog_one2one,1,100
ENSG00000275563,,,,,,
ENSG00000212612,RNU6-1239P,,,,,
ENSG00000258314,,,,,,
ENSG00000264668,,,,,,
ENSG00000066468,FGFR2,Fgfr2,ENSMUSG00000030849,ortholog_one2one,1,100
ENSG00000274369,GRAMD4P4,,,,,
ENSG00000286614,,,,,,
ENSG00000250571,GLI4,,,,,
ENSG00000277128,,,,,,
ENSG00000277710,NBEAP5,,,,,
ENSG00000278594,,,,,,
ENSG00000164900,GBX1,Gbx1,ENSMUSG00000067724,ortholog_one2one,1,100
ENSG00000196143,OR11H13P,,,,,
ENSG00000270084,GAS5-AS1,,,,,
ENSG00000248767,FOXL3,Foxl3,ENSMUSG00000094504,ortholog_one2one,1,75
ENSG00000271632,,,,,,
ENSG00000277252,,,,,,
ENSG00000258781,CDRT15P13,,,,,
ENSG00000135870,RC3H1,Rc3h1,ENSMUSG00000040423,ortholog_one2one,1,75
ENSG00000285990,NBEAP6,,,,,
ENSG00000127922,SEM1,Sem1,ENSMUSG00000042541,ortholog_one2one,1,100
ENSG00000257310,,,,,,
ENSG00000277156,TOMM40P1,,,,,
ENSG00000258689,LINC01269,,,,,
ENSG00000259153,MAP3K9-DT,,,,,
ENSG00000159761,C16orf86,4933405L10Rik,ENSMUSG00000013158,ortholog_one2one,1,100
ENSG00000220506,,,,,,
ENSG00000253716,MINCR,,,,,
ENSG00000286616,,,,,,
ENSG00000255389,,,,,,
ENSG00000056972,TRAF3IP2,Traf3ip2,ENSMUSG00000019842,ortholog_one2one,1,100
ENSG00000185730,ZNF696,,,,,
ENSG00000289968,,,,,,
ENSG00000265154,MIR151B,,,,,
ENSG00000199082,MIR342,Mir342,ENSMUSG00000065436,ortholog_one2one,1,
ENSG00000258982,,,,,,
ENSG00000141098,GFOD2,Gfod2,ENSMUSG00000013150,ortholog_one2one,1,100
ENSG00000258904,,,,,,
ENSG00000283840,MIR6764,,,,,
ENSG00000259052,,,,,,
ENSG00000259183,MED28P6,,,,,
ENSG00000260305,NTRK3-AS1,,,,,
ENSG00000197119,SLC25A29,Slc25a29,ENSMUSG00000021265,ortholog_one2one,1,100
ENSG00000113889,KNG1,Kng1,ENSMUSG00000022875,ortholog_one2many,1,100
ENSG00000113889,KNG1,Kng2,ENSMUSG00000060459,ortholog_one2many,0,0
ENSG00000140265,ZSCAN29,Zscan29,ENSMUSG00000050619,ortholog_one2one,1,100
ENSG00000272172,,,,,,
ENSG00000289653,,,,,,
ENSG00000147526,TACC1,Tacc1,ENSMUSG00000065954,ortholog_one2one,1,100
ENSG00000270165,,,,,,
ENSG00000263558,RN7SL716P,,,,,
ENSG00000289164,,,,,,
ENSG00000266537,SPDYE22P,,,,,
ENSG00000289393,,,,,,
ENSG00000198156,NPIPB6,,,,,
ENSG00000174780,SRP72,Srp72,ENSMUSG00000036323,ortholog_one2one,1,100
ENSG00000153982,GDPD1,Gdpd1,ENSMUSG00000061666,ortholog_one2one,1,100
ENSG00000234325,MRPS10P2,,,,,
ENSG00000236535,RC3H1-IT1,,,,,
ENSG00000225713,RPL30P1,,,,,
ENSG00000235947,EGOT,,,,,
ENSG00000215867,KRT18P57,,,,,
ENSG00000201028,RNU6-151P,,,,,
ENSG00000275981,,,,,,
ENSG00000197852,INKA2,Inka2,ENSMUSG00000048458,ortholog_one2one,1,100
ENSG00000010319,SEMA3G,Sema3g,ENSMUSG00000021904,ortholog_one2one,1,100
ENSG00000137822,TUBGCP4,Tubgcp4,ENSMUSG00000027263,ortholog_one2one,1,100
ENSG00000179583,CIITA,Ciita,ENSMUSG00000022504,ortholog_one2one,1,100
ENSG00000227811,INKA2-AS1,,,,,
ENSG00000284830,,,,,,
ENSG00000232558,KCND3-IT1,,,,,
ENSG00000237556,KCND3-AS1,,,,,
ENSG00000227284,MARK2P10,,,,,
ENSG00000251802,,,,,,
ENSG00000258504,,,,,,
ENSG00000114854,TNNC1,Tnnc1,ENSMUSG00000091898,ortholog_one2one,1,100
ENSG00000231437,LINC01750,,,,,
ENSG00000198984,MIR345,Mir345,ENSMUSG00000065429,ortholog_one2one,1,
ENSG00000173852,DPY19L1,Dpy19l1,ENSMUSG00000043067,ortholog_one2one,1,100
ENSG00000243976,RN7SL523P,,,,,
ENSG00000140107,SLC25A47,Slc25a47,ENSMUSG00000048856,ortholog_one2one,1,100
ENSG00000276600,RAB7B,Rab7b,ENSMUSG00000052688,ortholog_one2one,1,100
ENSG00000228548,ITPKB-AS1,,,,,
ENSG00000238183,RPS27P5,,,,,
ENSG00000271063,SNRPGP17,,,,,
ENSG00000010322,NISCH,Nisch,ENSMUSG00000021910,ortholog_one2one,1,100
ENSG00000175155,YPEL2,Ypel2,ENSMUSG00000018427,ortholog_one2one,1,100
ENSG00000287259,,,,,,
ENSG00000228525,,,,,,
ENSG00000233706,,,,,,
ENSG00000258666,,,,,,
ENSG00000287532,,,,,,
ENSG00000270149,,,,,,
ENSG00000140105,WARS1,Wars1,ENSMUSG00000021266,ortholog_one2one,1,100
ENSG00000232879,GLRX5P2,,,,,
ENSG00000278863,,,,,,
ENSG00000263857,MIR4729,,,,,
ENSG00000266002,,,,,,
ENSG00000215845,TSTD1,Tstd1,ENSMUSG00000103711,ortholog_one2one,1,75
ENSG00000200889,RNU4-13P,,,,,
ENSG00000161955,TNFSF13,Tnfsf13,ENSMUSG00000089669,ortholog_one2one,1,100
ENSG00000221669,MIR548N,,,,,
ENSG00000105989,WNT2,Wnt2,ENSMUSG00000010797,ortholog_one2one,1,75
ENSG00000217776,,,,,,
ENSG00000252697,RN7SKP209,Gm54353,ENSMUSG00002076444,ortholog_one2one,0,
ENSG00000135346,CGA,Cga,ENSMUSG00000028298,ortholog_one2one,1,50
ENSG00000158773,USF1,Usf1,ENSMUSG00000026641,ortholog_one2one,1,100
ENSG00000111331,OAS3,Oas3,ENSMUSG00000032661,ortholog_one2one,1,100
ENSG00000215477,RCN1P1,,,,,
ENSG00000272008,,,,,,
ENSG00000286390,,,,,,
ENSG00000171643,S100Z,S100z,ENSMUSG00000021679,ortholog_one2one,1,100
ENSG00000154438,ASZ1,Asz1,ENSMUSG00000010796,ortholog_one2one,1,100
ENSG00000218313,,,,,,
ENSG00000207604,MIR206,Mir206,ENSMUSG00000065559,ortholog_one2one,1,
ENSG00000225613,LINCMD1,,,,,
ENSG00000199080,MIR133B,Mir133b,ENSMUSG00000065480,ortholog_one2one,1,
ENSG00000243871,RN7SL487P,,,,,
ENSG00000112115,IL17A,Il17a,ENSMUSG00000025929,ortholog_one2one,1,100
ENSG00000067369,TP53BP1,Trp53bp1,ENSMUSG00000043909,ortholog_one2one,1,100
ENSG00000252684,RNU6ATAC36P,,,,,
ENSG00000145708,CRHBP,Crhbp,ENSMUSG00000021680,ortholog_one2one,1,100
ENSG00000218363,SLC25A20P1,,,,,
ENSG00000112118,MCM3,Mcm3,ENSMUSG00000041859,ortholog_one2one,1,100
ENSG00000114841,DNAH1,Dnah1,ENSMUSG00000019027,ortholog_one2one,1,50
ENSG00000164252,AGGF1,Aggf1,ENSMUSG00000021681,ortholog_one2one,1,100
ENSG00000234568,BIN2P1,,,,,
ENSG00000273156,,,,,,
ENSG00000289480,,,,,,
ENSG00000138668,HNRNPD,Hnrnpd,ENSMUSG00000000568,ortholog_one2one,1,100
ENSG00000214684,ANKRD49P4,,,,,
ENSG00000237974,,,,,,
ENSG00000232661,CFTR-AS1,,,,,
ENSG00000234001,,,,,,
ENSG00000083622,,,,,,
ENSG00000077063,CTTNBP2,Cttnbp2,ENSMUSG00000000416,ortholog_one2one,1,75
ENSG00000265840,,,,,,
ENSG00000170412,GPRC5C,Gprc5c,ENSMUSG00000051043,ortholog_one2one,1,100
ENSG00000285000,,,,,,
ENSG00000132846,ZBED3,Zbed3,ENSMUSG00000041995,ortholog_one2one,0,100
ENSG00000186517,ARHGAP30,Arhgap30,ENSMUSG00000048865,ortholog_one2one,1,100
ENSG00000289276,,,,,,
ENSG00000250615,,,,,,
ENSG00000112116,IL17F,Il17f,ENSMUSG00000041872,ortholog_one2one,1,100
ENSG00000238961,SNORA47,Snora47,ENSMUSG00000088108,ortholog_one2one,1,
ENSG00000196365,LONP1,Lonp1,ENSMUSG00000041168,ortholog_one2one,1,50
ENSG00000250802,ZBED3-AS1,,,,,
ENSG00000196126,HLA-DRB1,H2-Eb2,ENSMUSG00000067341,ortholog_one2many,1,100
ENSG00000185127,C6orf120,1600012H06Rik,ENSMUSG00000050088,ortholog_one2one,1,100
ENSG00000203733,GJE1,Gje1,ENSMUSG00000019867,ortholog_one2one,1,100
ENSG00000228727,SAPCD1,Sapcd1,ENSMUSG00000036185,ortholog_one2one,1,100
ENSG00000204599,TRIM39,Trim39,ENSMUSG00000045409,ortholog_one2one,1,100
ENSG00000167851,CD300A,Cd300a,ENSMUSG00000034652,ortholog_many2many,0,100
ENSG00000111335,OAS2,Oas2,ENSMUSG00000032690,ortholog_one2one,1,100
ENSG00000143217,NECTIN4,Nectin4,ENSMUSG00000006411,ortholog_one2one,1,100
ENSG00000076201,PTPN23,Ptpn23,ENSMUSG00000036057,ortholog_one2one,1,100
ENSG00000261272,MUC22,,,,,
ENSG00000240053,LY6G5B,Ly6g5b,ENSMUSG00000043807,ortholog_one2one,1,100
ENSG00000228917,NECTIN4-AS1,,,,,
ENSG00000162755,KLHDC9,Klhdc9,ENSMUSG00000045259,ortholog_one2one,1,100
ENSG00000146385,TAAR8,Taar8b,ENSMUSG00000100186,ortholog_one2many,1,100
ENSG00000146385,TAAR8,Taar8a,ENSMUSG00000096442,ortholog_one2many,0,0
ENSG00000146385,TAAR8,Taar8c,ENSMUSG00000100004,ortholog_one2many,1,100
ENSG00000224136,,,,,,
ENSG00000237110,TAAR9,Taar9,ENSMUSG00000037424,ortholog_one2one,1,75
ENSG00000033100,CHPF2,Chpf2,ENSMUSG00000038181,ortholog_one2one,1,100
ENSG00000204371,EHMT2,Ehmt2,ENSMUSG00000013787,ortholog_one2one,1,75
ENSG00000270049,ATP6V0D1-DT,,,,,
ENSG00000284762,PDE8B,,,,,
ENSG00000251566,HMGB1P35,,,,,
ENSG00000143256,PFDN2,Pfdn2,ENSMUSG00000006412,ortholog_one2one,1,100
ENSG00000113231,PDE8B,Pde8b,ENSMUSG00000021684,ortholog_one2one,1,100
ENSG00000039523,RIPOR1,Ripor1,ENSMUSG00000038604,ortholog_one2one,1,100
ENSG00000178789,CD300LB,Cd300lb,ENSMUSG00000063193,ortholog_one2one,0,75
ENSG00000157895,C12orf43,2210016L21Rik,ENSMUSG00000029559,ortholog_one2one,1,75
ENSG00000284191,MIR671,Mir671,ENSMUSG00000076387,ortholog_one2one,1,
ENSG00000160991,ORAI2,Orai2,ENSMUSG00000039747,ortholog_one2one,1,100
ENSG00000167850,CD300C,Cd300c2,ENSMUSG00000044811,ortholog_one2many,0,25
ENSG00000167850,CD300C,Cd300c,ENSMUSG00000058728,ortholog_one2many,1,50
ENSG00000158793,NIT1,Nit1,ENSMUSG00000013997,ortholog_one2one,1,100
ENSG00000236770,,,,,,
ENSG00000204345,CD300LD,Cd300a,ENSMUSG00000034652,ortholog_many2many,0,0
ENSG00000106688,SLC1A1,Slc1a1,ENSMUSG00000024935,ortholog_one2one,1,100
ENSG00000182352,CD300LD-AS1,,,,,
ENSG00000276925,SPMIP3P1,,,,,
ENSG00000154188,ANGPT1,Angpt1,ENSMUSG00000022309,ortholog_one2one,1,100
ENSG00000163832,ELP6,Elp6,ENSMUSG00000054836,ortholog_one2one,1,100
ENSG00000262228,,,,,,
ENSG00000262003,,,,,,
ENSG00000169733,RFNG,Rfng,ENSMUSG00000025158,ortholog_one2one,1,100
ENSG00000274570,SPDYE10,Spdye4a,ENSMUSG00000039296,ortholog_many2many,0,0
ENSG00000274570,SPDYE10,Spdye4b,ENSMUSG00000029586,ortholog_many2many,0,0
ENSG00000120875,DUSP4,Dusp4,ENSMUSG00000031530,ortholog_one2one,1,50
ENSG00000238358,,,,,,
ENSG00000164647,STEAP1,Steap1,ENSMUSG00000015652,ortholog_one2many,1,75
ENSG00000178860,MSC,Msc,ENSMUSG00000025930,ortholog_one2one,1,100
ENSG00000258521,,,,,,
ENSG00000174898,CATSPERD,Catsperd,ENSMUSG00000040828,ortholog_one2one,0,50
ENSG00000258581,,,,,,
ENSG00000258597,SERPINA2,,,,,
ENSG00000164683,HEY1,Hey1,ENSMUSG00000040289,ortholog_one2one,1,100
ENSG00000100811,YY1,Yy1,ENSMUSG00000021264,ortholog_one2one,1,100
ENSG00000157214,STEAP2,Steap2,ENSMUSG00000015653,ortholog_one2one,1,100
ENSG00000225893,,,,,,
ENSG00000166963,MAP1A,Map1a,ENSMUSG00000027254,ortholog_one2one,1,100
ENSG00000205808,PLPP6,Plpp6,ENSMUSG00000040105,ortholog_one2one,1,100
ENSG00000158796,DEDD,Dedd,ENSMUSG00000013973,ortholog_one2one,1,100
ENSG00000273061,CDC37L1-DT,,,,,
ENSG00000106993,CDC37L1,Cdc37l1,ENSMUSG00000024780,ortholog_one2one,1,100
ENSG00000212123,PRR22,Prr22,ENSMUSG00000090273,ortholog_one2one,1,50
ENSG00000290691,STRCP1,,,,,
ENSG00000291053,CATSPER2P1,,,,,
ENSG00000267157,,,,,,
ENSG00000141994,DUS3L,Dus3l,ENSMUSG00000007603,ortholog_one2one,1,75
ENSG00000290292,HOMEZ,Homez,ENSMUSG00000057156,ortholog_one2one,1,100
ENSG00000244732,RN7SL870P,,,,,
ENSG00000114646,CSPG5,Cspg5,ENSMUSG00000032482,ortholog_one2one,1,100
ENSG00000147853,AK3,Ak3,ENSMUSG00000024782,ortholog_one2one,1,100
ENSG00000169718,DUS1L,Dus1l,ENSMUSG00000025155,ortholog_one2one,1,100
ENSG00000283542,OASL2P,,,,,
ENSG00000168781,PPIP5K1,Ppip5k1,ENSMUSG00000033526,ortholog_one2one,1,100
ENSG00000259868,,,,,,
ENSG00000256963,PPDPFP2,,,,,
ENSG00000201945,SNORA70,,,,,
ENSG00000223538,,,,,,
ENSG00000257738,,,,,,
ENSG00000278351,,,,,,
ENSG00000257368,MESDP1,,,,,
ENSG00000277763,,,,,,
ENSG00000257657,,,,,,
ENSG00000259483,,,,,,
ENSG00000275569,,,,,,
ENSG00000283545,U6,,,,,
ENSG00000139946,PELI2,Peli2,ENSMUSG00000021846,ortholog_one2one,1,100
ENSG00000207176,Y_RNA,,,,,
ENSG00000253063,RNU6-494P,,,,,
ENSG00000257643,,,,,,
ENSG00000201563,Y_RNA,Gm24379,ENSMUSG00000084644,ortholog_one2many,0,
ENSG00000276148,,,,,,
ENSG00000257511,,,,,,
ENSG00000274105,,,,,,
ENSG00000275854,,,,,,
ENSG00000177119,ANO6,Ano6,ENSMUSG00000064210,ortholog_one2one,1,100
ENSG00000100652,SLC10A1,Slc10a1,ENSMUSG00000021135,ortholog_one2one,1,100
ENSG00000214773,,,,,,
ENSG00000235695,HIGD2AP2,,,,,
ENSG00000239716,,,,,,
ENSG00000241723,RPL15P6,,,,,
ENSG00000277143,LILRA2P1,,,,,
ENSG00000243314,RPS12P7,,,,,
ENSG00000243150,MLF1-DT,,,,,
ENSG00000272677,HNRNPD-DT,,,,,
ENSG00000238934,,,,,,
ENSG00000243025,MTAPP1,,,,,
ENSG00000243165,RFKP6,,,,,
ENSG00000250325,IGBP1P4,,,,,
ENSG00000202440,SNORD42,,,,,
ENSG00000196188,CTSE,Ctse,ENSMUSG00000004552,ortholog_one2one,1,100
ENSG00000152795,HNRNPDL,Hnrnpdl,ENSMUSG00000029328,ortholog_one2one,1,100
ENSG00000174891,RSRC1,Rsrc1,ENSMUSG00000034544,ortholog_one2one,1,100
ENSG00000221060,,,,,,
ENSG00000231397,,,,,,
ENSG00000198732,SMOC1,Smoc1,ENSMUSG00000021136,ortholog_one2one,1,100
ENSG00000215311,NPM1P12,,,,,
ENSG00000171119,NRTN,Nrtn,ENSMUSG00000039481,ortholog_one2one,1,100
ENSG00000228151,,,,,,
ENSG00000261842,,,,,,
ENSG00000196453,ZNF777,Zfp777,ENSMUSG00000071477,ortholog_one2one,1,100
ENSG00000267740,,,,,,
ENSG00000287759,,,,,,
ENSG00000270639,ECM1P1,,,,,
ENSG00000220105,,,,,,
ENSG00000233186,KLF4P1,,,,,
ENSG00000181220,ZNF746,Zfp746,ENSMUSG00000057691,ortholog_one2one,1,100
ENSG00000106804,C5,AI182371,ENSMUSG00000035875,ortholog_one2many,0,100
ENSG00000106804,C5,Hc,ENSMUSG00000026874,ortholog_one2many,1,100
ENSG00000240247,DEFA1B,Defa39,ENSMUSG00000058618,ortholog_many2many,0,0
ENSG00000240247,DEFA1B,Defa22,ENSMUSG00000074443,ortholog_many2many,0,0
