Gene stable ID,Gene name,Human gene name,Human gene stable ID,Human homology type,"Human orthology confidence [0 low, 1 high]",Human Gene-order conservation score
ENSMUSG00000020713,Gh,CSH2,ENSG00000213218,ortholog_one2many,1,100
ENSMUSG00000020713,Gh,GH2,ENSG00000136487,ortholog_one2many,1,100
ENSMUSG00000105150,Gm43615,,,,,
ENSMUSG00000038970,Lmtk2,LMTK2,ENSG00000164715,ortholog_one2one,1,50
ENSMUSG00000108934,Gm44732,,,,,
ENSMUSG00000040592,Cd79b,CD79B,ENSG00000007312,ortholog_one2one,1,100
ENSMUSG00000000154,Slc22a18,SLC22A18,ENSG00000110628,ortholog_one2one,1,100
ENSMUSG00000098039,Gm26925,,,,,
ENSMUSG00000061882,Ccdc62,CCDC62,ENSG00000130783,ortholog_one2one,1,100
ENSMUSG00000089272,Gm24549,,,,,
ENSMUSG00000089352,Gm25489,,,,,
ENSMUSG00000082301,Gm14032,,,,,
ENSMUSG00000087040,Gm14033,,,,,
ENSMUSG00000001027,Scn4a,SCN4A,ENSG00000007314,ortholog_one2one,1,100
ENSMUSG00000026824,Kcnj3,KCNJ3,ENSG00000162989,ortholog_one2one,1,100
ENSMUSG00000082971,Gm13517,,,,,
ENSMUSG00000106261,Gm34086,,,,,
ENSMUSG00000082499,Gm13615,,,,,
ENSMUSG00000082142,Gm13518,,,,,
ENSMUSG00000104818,Gm43661,,,,,
ENSMUSG00000098437,Mir195b,,,,,
ENSMUSG00000082578,Gm13527,,,,,
ENSMUSG00000026826,Nr4a2,NR4A2,ENSG00000153234,ortholog_one2one,1,100
ENSMUSG00000029408,Abcb9,ABCB9,ENSG00000150967,ortholog_one2one,1,100
ENSMUSG00000010760,Phlda2,PHLDA2,ENSG00000181649,ortholog_one2one,1,100
ENSMUSG00000009210,Prr29,PRR29,ENSG00000224383,ortholog_one2one,0,100
ENSMUSG00000108712,Gm3189,,,,,
ENSMUSG00000108505,1700095K22Rik,,,,,
ENSMUSG00000083344,Gm7363,,,,,
ENSMUSG00000082093,Gm15928,,,,,
ENSMUSG00000086155,9430041J12Rik,,,,,
ENSMUSG00000075719,Gm23741,RNU1-96P,ENSG00000201033,ortholog_one2one,0,
ENSMUSG00000030428,Ttyh1,TTYH1,ENSG00000167614,ortholog_one2one,1,100
ENSMUSG00000085433,Gm16001,,,,,
ENSMUSG00000001029,Icam2,ICAM2,ENSG00000108622,ortholog_one2one,1,100
ENSMUSG00000086396,4930555B11Rik,,,,,
ENSMUSG00000080812,Atp5k-ps4,,,,,
ENSMUSG00000054181,A930012O16Rik,,,,,
ENSMUSG00000023707,Ogfod2,OGFOD2,ENSG00000111325,ortholog_one2one,1,100
ENSMUSG00000026827,Gpd2,GPD2,ENSG00000115159,ortholog_one2one,1,100
ENSMUSG00000087050,Dhrs13os,,,,,
ENSMUSG00000020834,Dhrs13,DHRS13,ENSG00000167536,ortholog_one2one,1,100
ENSMUSG00000061981,Flot2,FLOT2,ENSG00000132589,ortholog_one2one,1,100
ENSMUSG00000029404,Arl6ip4,ARL6IP4,ENSG00000182196,ortholog_one2one,1,100
ENSMUSG00000084292,Gm13535,,,,,
ENSMUSG00000084338,Gm13531,,,,,
ENSMUSG00000081642,Gm13532,,,,,
ENSMUSG00000084294,Gm13533,,,,,
ENSMUSG00000089842,Pitpnm2os2,,,,,
ENSMUSG00000087964,Gm25388,SNORA38B,ENSG00000200394,ortholog_many2many,0,
ENSMUSG00000087964,Gm25388,,ENSG00000201042,ortholog_many2many,1,
ENSMUSG00000110205,Gm33594,,,,,
ENSMUSG00000026828,Galnt5,GALNT5,ENSG00000136542,ortholog_one2one,1,100
ENSMUSG00000029561,Oasl2,,,,,
ENSMUSG00000026830,Ermn,ERMN,ENSG00000136541,ortholog_one2one,1,100
ENSMUSG00000053472,Gm13534,,,,,
ENSMUSG00000026832,Cytip,CYTIP,ENSG00000115165,ortholog_one2one,1,100
ENSMUSG00000087477,Gm13822,,,,,
ENSMUSG00000041827,Oasl1,OASL,ENSG00000135114,ortholog_one2one,1,50
ENSMUSG00000120348,Gm57336,,,,,
ENSMUSG00000065401,Mir144,MIR144,ENSG00000283819,ortholog_one2one,1,
ENSMUSG00000118991,Mir451b,,,,,
ENSMUSG00000118889,Mir451a,,,,,
ENSMUSG00000020832,Eral1,ERAL1,ENSG00000132591,ortholog_one2one,1,100
ENSMUSG00000085886,D030047H15Rik,,,,,
ENSMUSG00000035545,Leng8,LENG8,ENSG00000167615,ortholog_one2one,1,100
ENSMUSG00000029559,2210016L21Rik,C12orf43,ENSG00000157895,ortholog_one2one,1,75
ENSMUSG00000029556,Hnf1a,HNF1A,ENSG00000135100,ortholog_one2one,1,100
ENSMUSG00000037750,Fam222b,FAM222B,ENSG00000173065,ortholog_one2one,1,100
ENSMUSG00000060727,Gm12571,,,,,
ENSMUSG00000017386,Traf4,TRAF4,ENSG00000076604,ortholog_one2one,1,100
ENSMUSG00000026834,Acvr1c,ACVR1C,ENSG00000123612,ortholog_one2one,1,100
ENSMUSG00000086054,Hnf1aos1,,,,,
ENSMUSG00000017405,Nek8,NEK8,ENSG00000160602,ortholog_one2one,1,100
ENSMUSG00000086140,Hnf1aos2,,,,,
ENSMUSG00000106838,1810017P11Rik,,,,,
ENSMUSG00000029550,Sppl3,SPPL3,ENSG00000157837,ortholog_one2one,1,100
ENSMUSG00000043432,Leng9,LENG9,ENSG00000275183,ortholog_one2one,1,100
ENSMUSG00000120885,Gm57243,,,,,
ENSMUSG00000063838,Cdc42ep5,CDC42EP5,ENSG00000167617,ortholog_one2one,1,100
ENSMUSG00000086995,Gm13544,,,,,
ENSMUSG00000082782,Gm5319,,,,,
ENSMUSG00000108641,Gm44807,,,,,
ENSMUSG00000083309,Gm15926,,,,,
ENSMUSG00000082408,Gm13545,,,,,
ENSMUSG00000070873,Lilra5,LILRB5,ENSG00000105609,ortholog_many2many,0,0
ENSMUSG00000070873,Lilra5,LILRA6,ENSG00000244482,ortholog_many2many,0,0
ENSMUSG00000070873,Lilra5,LILRB4,ENSG00000186818,ortholog_many2many,0,75
ENSMUSG00000070873,Lilra5,LILRA5,ENSG00000187116,ortholog_many2many,0,0
ENSMUSG00000070873,Lilra5,LILRA4,ENSG00000239961,ortholog_many2many,0,0
ENSMUSG00000070873,Lilra5,LILRB3,ENSG00000204577,ortholog_many2many,0,0
ENSMUSG00000026836,Acvr1,ACVR1,ENSG00000115170,ortholog_one2one,1,100
ENSMUSG00000107054,C730045M19Rik,,,,,
ENSMUSG00000019437,Tlcd1,TLCD1,ENSG00000160606,ortholog_one2one,1,100
ENSMUSG00000086167,Gm13827,,,,,
ENSMUSG00000029545,Acads,ACADS,ENSG00000122971,ortholog_one2one,1,100
ENSMUSG00000082042,Gm15923,,,,,
ENSMUSG00000001829,Clpb,CLPB,ENSG00000162129,ortholog_one2one,1,100
ENSMUSG00000046562,Unc119b,UNC119B,ENSG00000175970,ortholog_one2one,1,100
ENSMUSG00000107259,Gm5298,,,,,
ENSMUSG00000098264,Mir6414,,,,,
ENSMUSG00000106884,Gm20156,,,,,
ENSMUSG00000067285,Gm16223,,,,,
ENSMUSG00000090963,Gm17655,,,,,
ENSMUSG00000109771,Gm35315,,,,,
ENSMUSG00000099101,Mir7653,,,,,
ENSMUSG00000058546,Rpl23a,RPL23A,ENSG00000198242,ortholog_one2one,1,100
ENSMUSG00000064247,Plcxd1,PLCXD1,ENSG00000182378,ortholog_one2one,1,25
ENSMUSG00000064540,Snord42a,SNORD42A,ENSG00000238649,ortholog_one2one,1,
ENSMUSG00000077625,Snord4a,SNORD4A,ENSG00000238578,ortholog_one2one,1,
ENSMUSG00000065676,Snord42b,SNORD42B,ENSG00000238423,ortholog_one2one,1,
ENSMUSG00000002059,Rab34,RAB34,ENSG00000109113,ortholog_one2one,1,100
ENSMUSG00000091922,Gm17409,,,,,
ENSMUSG00000026839,Upp2,UPP2,ENSG00000007001,ortholog_one2one,1,100
ENSMUSG00000033434,Gtpbp6,GTPBP6,ENSG00000178605,ortholog_one2one,1,25
ENSMUSG00000073985,Gm10602,,,,,
ENSMUSG00000120336,Gm57195,,,,,
ENSMUSG00000121301,Nlrp5-ps,,,,,
ENSMUSG00000026991,Pkp4,PKP4,ENSG00000144283,ortholog_one2one,1,100
ENSMUSG00000044122,Proca1,PROCA1,ENSG00000167525,ortholog_one2one,0,100
ENSMUSG00000023284,Zfp605,ZNF605,ENSG00000196458,ortholog_one2one,1,50
ENSMUSG00000080705,Sult2a-ps4,,,,,
ENSMUSG00000100378,Rpap3-ps1,,,,,
ENSMUSG00000070810,Sult2a6,SULT2A1,ENSG00000105398,ortholog_one2many,0,0
ENSMUSG00000002052,Supt6,SUPT6H,ENSG00000109111,ortholog_one2one,1,100
ENSMUSG00000098354,Rpap3-ps2,,,,,
ENSMUSG00000098506,Phf20-ps,,,,,
ENSMUSG00000081865,Gm15484,,,,,
ENSMUSG00000099216,Obox8,,,,,
ENSMUSG00000037355,Uvssa,UVSSA,ENSG00000163945,ortholog_one2one,1,100
ENSMUSG00000094156,Sult2a7,SULT2A1,ENSG00000105398,ortholog_one2many,0,0
ENSMUSG00000098290,Obox4-ps1,,,,,
ENSMUSG00000098741,Obox4-ps2,,,,,
ENSMUSG00000099242,Obox4-ps3,,,,,
ENSMUSG00000100586,Vmn1r90,,,,,
ENSMUSG00000041596,Nlrp5-ps,,,,,
ENSMUSG00000099055,Zfp-ps,,,,,
ENSMUSG00000098520,Ranbp2-ps1,,,,,
ENSMUSG00000093773,Obox3-ps7,,,,,
ENSMUSG00000055942,Obox7,,,,,
ENSMUSG00000065568,Mir344,,,,,
ENSMUSG00000109465,Gm19032,,,,,
ENSMUSG00000029112,Nkx1-1,NKX1-1,ENSG00000235608,ortholog_one2one,1,100
ENSMUSG00000109321,A330076H08Rik,,,,,
ENSMUSG00000107248,Gm43851,,,,,
ENSMUSG00000037339,Fam53a,FAM53A,ENSG00000174137,ortholog_one2one,1,100
ENSMUSG00000109178,Gm3257,,,,,
ENSMUSG00000093187,Mir344-2,,,,,
ENSMUSG00000010277,Bltp2,BLTP2,ENSG00000007202,ortholog_one2one,1,100
ENSMUSG00000092850,Mir344g,,,,,
ENSMUSG00000077194,Gm23431,RNU6-681P,ENSG00000200882,ortholog_many2many,0,
ENSMUSG00000077194,Gm23431,RNU6-58P,ENSG00000252952,ortholog_many2many,0,
ENSMUSG00000077194,Gm23431,RNU6-508P,ENSG00000200101,ortholog_many2many,0,
ENSMUSG00000093108,Mir344f,,,,,
ENSMUSG00002076274,Gm54977,,,,,
ENSMUSG00000119672,Mir344i,,,,,
ENSMUSG00000045813,Gm9801,,,,,
ENSMUSG00000108986,Gm32061,,,,,
ENSMUSG00000033585,Ndn,NDN,ENSG00000182636,ortholog_one2one,1,75
ENSMUSG00000056972,Magel2,MAGEL2,ENSG00000254585,ortholog_one2one,1,75
ENSMUSG00000070527,Mkrn3,MKRN3,ENSG00000179455,ortholog_one2one,1,50
ENSMUSG00000109017,Gm38979,,,,,
ENSMUSG00002075339,Gm55917,,,,,
ENSMUSG00000097079,Gm26604,,,,,
ENSMUSG00000089219,Mir1963,,,,,
ENSMUSG00000090009,Gm16282,,,,,
ENSMUSG00000030590,Fam98c,FAM98C,ENSG00000130244,ortholog_one2one,1,100
ENSMUSG00000097271,Gm9903,,,,,
ENSMUSG00000004642,Slbp,SLBP,ENSG00000163950,ortholog_one2one,1,75
ENSMUSG00000099098,1110035H17Rik,,,,,
ENSMUSG00000087455,5330411J11Rik,,,,,
ENSMUSG00000037239,Spred3,SPRED3,ENSG00000188766,ortholog_one2one,1,100
ENSMUSG00000083276,Gm13551,,,,,
ENSMUSG00000080982,Gm13549,,,,,
ENSMUSG00000026989,Dapl1,DAPL1,ENSG00000163331,ortholog_one2one,1,100
ENSMUSG00000031493,Ggn,GGN,ENSG00000179168,ortholog_one2one,1,100
ENSMUSG00000081157,Gm13552,,,,,
ENSMUSG00000086586,Gm11192,,,,,
ENSMUSG00000035168,Tanc1,TANC1,ENSG00000115183,ortholog_one2one,1,100
ENSMUSG00000037593,Rskr,RSKR,ENSG00000167524,ortholog_one2one,1,0
ENSMUSG00000120761,Gm57314,,,,,
ENSMUSG00000030591,Psmd8,,,,,
ENSMUSG00000042190,Cmklr1,CMKLR1,ENSG00000174600,ortholog_one2one,1,50
ENSMUSG00000085713,Gm15736,,,,,
ENSMUSG00000042184,1700069L16Rik,,,,,
ENSMUSG00000087295,Gm3948,,,,,
ENSMUSG00000053334,Ficd,FICD,ENSG00000198855,ortholog_one2one,1,100
ENSMUSG00000002055,Spag5,SPAG5,ENSG00000076382,ortholog_one2one,1,100
ENSMUSG00000018974,Sart3,SART3,ENSG00000075856,ortholog_one2one,1,100
ENSMUSG00000049676,Catsperg1,CATSPERG,ENSG00000099338,ortholog_one2many,1,100
ENSMUSG00000105031,Gm3511,,,,,
ENSMUSG00000017390,Aldoc,ALDOC,ENSG00000109107,ortholog_one2one,1,100
ENSMUSG00000025825,Iscu,,,,,
ENSMUSG00000026988,Wdsub1,WDSUB1,ENSG00000196151,ortholog_one2one,1,100
ENSMUSG00000054675,Tmem119,TMEM119,ENSG00000183160,ortholog_one2one,1,100
ENSMUSG00000041958,Pigs,PIGS,ENSG00000087111,ortholog_one2one,1,100
ENSMUSG00000104972,Gm19931,,,,,
ENSMUSG00000048163,Selplg,SELPLG,ENSG00000110876,ortholog_one2one,0,100
ENSMUSG00000004530,Coro1c,CORO1C,ENSG00000110880,ortholog_one2one,1,100
ENSMUSG00000002058,Unc119,UNC119,ENSG00000109103,ortholog_one2one,1,100
ENSMUSG00000026987,Baz2b,BAZ2B,ENSG00000123636,ortholog_one2one,1,100
ENSMUSG00000061115,Gm17113,,,,,
ENSMUSG00000046410,Kcnk6,KCNK6,ENSG00000099337,ortholog_one2one,1,75
ENSMUSG00000030588,Yif1b,YIF1B,ENSG00000167645,ortholog_one2one,1,100
ENSMUSG00000002057,Foxn1,FOXN1,ENSG00000109101,ortholog_one2one,1,100
ENSMUSG00000090458,Gm17122,,,,,
ENSMUSG00000106623,Gm43335,,,,,
ENSMUSG00000105071,Gm43336,,,,,
ENSMUSG00000105664,Gm42797,,,,,
ENSMUSG00000065320,Gm22056,RNU6-1133P,ENSG00000222895,ortholog_one2many,0,
ENSMUSG00000065320,Gm22056,RNU6-233P,ENSG00000222777,ortholog_one2many,0,
ENSMUSG00000065320,Gm22056,RNU6-1258P,ENSG00000252720,ortholog_one2many,0,
ENSMUSG00000086494,2210417A02Rik,,,,,
ENSMUSG00000085747,Slc13a2os,,,,,
ENSMUSG00002076670,Gm55468,,,,,
ENSMUSG00000085740,4930505K14Rik,,,,,
ENSMUSG00000087647,Gm15407,,,,,
ENSMUSG00000001095,Slc13a2,SLC13A2,ENSG00000007216,ortholog_one2one,1,75
ENSMUSG00000041298,Katnal1,KATNAL1,ENSG00000102781,ortholog_one2one,1,100
ENSMUSG00000086380,Gm11195,,,,,
ENSMUSG00000002064,Sdf2,SDF2,ENSG00000132581,ortholog_one2one,1,100
ENSMUSG00000030587,2200002D01Rik,C19orf33,ENSG00000167644,ortholog_one2one,1,100
ENSMUSG00000081236,Gm13574,,,,,
ENSMUSG00000106892,Gm42791,,,,,
ENSMUSG00000085975,Gm13572,,,,,
ENSMUSG00000081835,Gm11790,,,,,
ENSMUSG00000106810,Gm43600,,,,,
ENSMUSG00000087181,Gm13570,,,,,
ENSMUSG00000025169,Ogfod3,OGFOD3,ENSG00000181396,ortholog_one2one,1,75
ENSMUSG00000085639,Gm15410,,,,,
ENSMUSG00000086603,Gm13620,,,,,
ENSMUSG00000085237,Gm15406,,,,,
ENSMUSG00000082330,Ldha-ps,,,,,
ENSMUSG00000074227,Spint2,SPINT2,ENSG00000167642,ortholog_one2one,1,100
ENSMUSG00000026977,Marchf7,MARCHF7,ENSG00000136536,ortholog_one2one,1,100
ENSMUSG00000079069,8430423G03Rik,,,,,
ENSMUSG00000108207,1810059H22Rik,,,,,
ENSMUSG00000087272,Gm15409,,,,,
ENSMUSG00000039307,Hexdc,HEXD,ENSG00000169660,ortholog_one2one,1,50
ENSMUSG00000106951,5930430L01Rik,,,,,
ENSMUSG00000085971,Gm15411,,,,,
ENSMUSG00000086610,Gm15408,,,,,
ENSMUSG00000037166,Ppp1r14a,PPP1R14A,ENSG00000167641,ortholog_one2one,1,100
ENSMUSG00000080753,Gm15613,,,,,
ENSMUSG00000085234,Gm15614,,,,,
ENSMUSG00000107316,Gm42964,,,,,
ENSMUSG00000030584,Dpf1,DPF1,ENSG00000011332,ortholog_one2one,1,75
ENSMUSG00000121439,,,,,,
ENSMUSG00000060703,Cd302,CD302,ENSG00000241399,ortholog_one2one,1,100
ENSMUSG00000106835,Gm43812,,,,,
ENSMUSG00000107277,Gm10461,,,,,
ENSMUSG00000014932,Yes1,YES1,ENSG00000176105,ortholog_one2one,1,0
ENSMUSG00000080198,Rpl10a-ps4,,,,,
ENSMUSG00000026980,Ly75,LY75,ENSG00000054219,ortholog_one2one,1,100
ENSMUSG00000039294,Cybc1,CYBC1,ENSG00000178927,ortholog_one2one,1,100
ENSMUSG00000107018,Gm43694,,,,,
ENSMUSG00000118435,Gm50482,,,,,
ENSMUSG00000106680,Gm43852,,,,,
ENSMUSG00000121281,,,,,,
ENSMUSG00000082305,Gm2420,,,,,
ENSMUSG00000109351,Gm44632,,,,,
ENSMUSG00000091510,Mtag2,,,,,
ENSMUSG00000057894,Zfp329,ZNF329,ENSG00000181894,ortholog_one2one,1,50
ENSMUSG00000086196,Gm13571,,,,,
ENSMUSG00000110119,Gm45593,,,,,
ENSMUSG00000023452,Pisd,PISD,ENSG00000241878,ortholog_one2one,0,50
ENSMUSG00000058638,Zfp110,ZNF274,ENSG00000171606,ortholog_one2many,0,100
ENSMUSG00000087283,Gm13580,,,,,
ENSMUSG00000054580,Pla2r1,PLA2R1,ENSG00000153246,ortholog_one2one,1,100
ENSMUSG00000000056,Narf,NARF,ENSG00000141562,ortholog_one2one,1,100
ENSMUSG00000110320,Gm31152,,,,,
ENSMUSG00000060397,Zfp128,ZNF8,ENSG00000278129,ortholog_one2one,1,75
ENSMUSG00000054715,Zscan22,ZSCAN22,ENSG00000182318,ortholog_one2one,1,50
ENSMUSG00000120596,Gm57203,,,,,
ENSMUSG00000012848,Rps5,RPS5,ENSG00000083845,ortholog_one2one,1,50
ENSMUSG00000039275,Foxk2,FOXK2,ENSG00000141568,ortholog_one2one,1,100
ENSMUSG00000033967,Rnf225,RNF225,ENSG00000269855,ortholog_one2one,1,50
ENSMUSG00000105647,Gm43695,,,,,
ENSMUSG00000054280,Prr14l,PRR14L,ENSG00000183530,ortholog_one2one,1,50
ENSMUSG00000065006,Gm26325,RNU6-551P,ENSG00000252470,ortholog_one2many,0,
ENSMUSG00000097115,1810019N24Rik,,,,,
ENSMUSG00000086578,Gm13583,,,,,
ENSMUSG00000120524,Gm57209,,,,,
ENSMUSG00000102084,Gm29638,,,,,
ENSMUSG00000025173,Wdr45b,WDR45B,ENSG00000141580,ortholog_one2one,1,100
ENSMUSG00000084115,Gm13566,,,,,
ENSMUSG00000083195,Gm13567,,,,,
ENSMUSG00000004500,Zfp324,ZNF324B,ENSG00000249471,ortholog_many2many,1,100
ENSMUSG00000004500,Zfp324,ZNF324,ENSG00000083812,ortholog_many2many,1,100
ENSMUSG00000105429,Gm43692,,,,,
ENSMUSG00000106654,Gm2623,,,,,
ENSMUSG00000026971,Itgb6,ITGB6,ENSG00000115221,ortholog_one2one,1,100
ENSMUSG00000037426,Depdc5,DEPDC5,ENSG00000100150,ortholog_one2one,1,100
ENSMUSG00000049600,Zbtb45,ZBTB45,ENSG00000119574,ortholog_one2one,1,100
ENSMUSG00000098561,Gtpbp4-ps5,,,,,
ENSMUSG00000106616,Obox4-ps25,,,,,
ENSMUSG00000098981,Mir7236,,,,,
ENSMUSG00000083155,Gm11866,,,,,
ENSMUSG00000093554,Obox4-ps26,,,,,
ENSMUSG00000039253,Fn3krp,FN3KRP,ENSG00000141560,ortholog_one2one,1,100
ENSMUSG00000098744,Ranbp2-ps7,,,,,
ENSMUSG00000074369,Obox2,,,,,
ENSMUSG00000025175,Fn3k,FN3K,ENSG00000167363,ortholog_one2one,1,100
ENSMUSG00000039238,Zfp750,ZNF750,ENSG00000141579,ortholog_one2one,1,100
ENSMUSG00000025170,Rab40b,RAB40B,ENSG00000141542,ortholog_one2one,1,100
ENSMUSG00000054310,Obox1,,,,,
ENSMUSG00000026970,Rbms1,RBMS1,ENSG00000153250,ortholog_one2one,1,100
ENSMUSG00000085979,Gm12055,,,,,
ENSMUSG00000085803,Gm12056,,,,,
ENSMUSG00000084081,Gm12057,,,,,
ENSMUSG00000051650,B3gnt2,B3GNT2,ENSG00000170340,ortholog_one2one,1,100
ENSMUSG00000098278,Ranbp2-ps8,,,,,
ENSMUSG00000095274,Obox4-ps27,,,,,
ENSMUSG00000093913,Obox4-ps28,,,,,
ENSMUSG00000093397,Obox4-ps29,,,,,
ENSMUSG00000066772,Obox3,,,,,
ENSMUSG00000082576,Gm12058,,,,,
ENSMUSG00000098650,Commd1b,,,,,
ENSMUSG00000092455,Gm20456,,,,,
ENSMUSG00002074900,Gm56414,SNORA63,ENSG00000201791,ortholog_many2many,0,
ENSMUSG00002074900,Gm56414,SNORA63,ENSG00000202449,ortholog_many2many,0,
ENSMUSG00000092626,9130230N09Rik,,,,,
ENSMUSG00000065869,Gm24917,RNU6-707P,ENSG00000201517,ortholog_one2one,0,
ENSMUSG00000051355,Commd1,COMMD1,ENSG00000173163,ortholog_one2one,0,100
ENSMUSG00000007739,Cct4,CCT4,ENSG00000115484,ortholog_one2one,1,100
ENSMUSG00000093421,Obox3-ps6,,,,,
ENSMUSG00000093719,Obox4-ps30,,,,,
ENSMUSG00000098861,Ranbp2-ps9,,,,,
ENSMUSG00000098386,Ranbp2-ps10,,,,,
ENSMUSG00000093513,Obox4-ps31,,,,,
ENSMUSG00000119159,Gm25354,,,,,
ENSMUSG00000105898,Obox4-ps32,,,,,
ENSMUSG00000106346,Gtpbp4-ps6,,,,,
ENSMUSG00000052833,Sae1,SAE1,ENSG00000142230,ortholog_one2one,1,100
ENSMUSG00000003934,Efnb3,EFNB3,ENSG00000108947,ortholog_one2one,1,100
ENSMUSG00000120191,Gm57198,,,,,
ENSMUSG00000120378,Gm57196,,,,,
ENSMUSG00000059273,Zc3h4,ZC3H4,ENSG00000130749,ortholog_one2one,1,100
ENSMUSG00000020857,Nme2,NME2,ENSG00000243678,ortholog_one2one,1,100
ENSMUSG00000110181,Gm45508,,,,,
ENSMUSG00000109781,Gm45509,,,,,
ENSMUSG00000109647,Gm45510,,,,,
ENSMUSG00000037601,Nme1,NME1,ENSG00000239672,ortholog_one2one,1,100
ENSMUSG00000019158,Tmem160,TMEM160,ENSG00000130748,ortholog_one2one,1,100
ENSMUSG00000075325,Gm13582,,,,,
ENSMUSG00000083334,Gm13579,,,,,
ENSMUSG00000001988,Npas1,NPAS1,ENSG00000130751,ortholog_one2one,1,100
ENSMUSG00000083197,Gm13581,,,,,
ENSMUSG00000119486,Gm26422,,ENSG00000212461,ortholog_many2many,0,
ENSMUSG00000119486,Gm26422,,ENSG00000212589,ortholog_many2many,0,
ENSMUSG00000119486,Gm26422,,ENSG00000281808,ortholog_many2many,0,
ENSMUSG00002076594,Gm56482,SNORA75,ENSG00000212533,ortholog_one2many,0,
ENSMUSG00002076594,Gm56482,SNORA75,ENSG00000212432,ortholog_one2many,0,
ENSMUSG00002076594,Gm56482,SNORA75,ENSG00000212440,ortholog_one2many,0,
ENSMUSG00000081604,Gm11518,,,,,
ENSMUSG00000086003,B230206L02Rik,,,,,
ENSMUSG00000064289,Tank,TANK,ENSG00000136560,ortholog_one2one,1,100
ENSMUSG00000119216,n-R5s151,,,,,
ENSMUSG00000058230,Arhgap35,ARHGAP35,ENSG00000160007,ortholog_one2one,1,100
ENSMUSG00000120459,Gm57343,,,,,
ENSMUSG00000037573,Tob1,TOB1,ENSG00000141232,ortholog_one2one,1,100
ENSMUSG00000099423,Gm17826,,,,,
ENSMUSG00000044177,Wfikkn2,WFIKKN2,ENSG00000173714,ortholog_one2one,1,100
ENSMUSG00000101135,Gm17981,,,,,
ENSMUSG00000100583,Gm29443,,,,,
ENSMUSG00000094091,Ankrd40cl,ANKRD40CL,ENSG00000167117,ortholog_one2one,1,100
ENSMUSG00000108316,Gm44589,,,,,
ENSMUSG00000101008,Gm29442,,,,,
ENSMUSG00000064745,Gm24708,,,,,
ENSMUSG00000108610,Gm29725,,,,,
ENSMUSG00000020863,Luc7l3,LUC7L3,ENSG00000108848,ortholog_one2one,1,100
ENSMUSG00000121337,,,,,,
ENSMUSG00000108307,Ceacam-ps1,,,,,
ENSMUSG00000078795,Ceacam15,,,,,
ENSMUSG00000108370,Gm8209,,,,,
ENSMUSG00000108366,Gm5586,,,,,
ENSMUSG00000007209,Ceacam9,,,,,
ENSMUSG00000008036,Ap2s1,AP2S1,ENSG00000042753,ortholog_one2one,1,100
ENSMUSG00000001918,Slc1a5,SLC1A5,ENSG00000105281,ortholog_one2one,1,100
ENSMUSG00000089080,Gm24003,RNU6-653P,ENSG00000199944,ortholog_one2many,0,
ENSMUSG00000081954,Gm13626,,,,,
ENSMUSG00000105929,Gm43693,,,,,
ENSMUSG00000018965,Ywhah,YWHAH,ENSG00000128245,ortholog_one2one,1,75
ENSMUSG00000026914,Psmd14,PSMD14,ENSG00000115233,ortholog_one2one,1,100
ENSMUSG00000107046,Gm43849,,,,,
ENSMUSG00000093885,Rpl35a-ps5,,,,,
ENSMUSG00000011034,Slc5a1,SLC5A1,ENSG00000100170,ortholog_one2one,1,50
ENSMUSG00000048920,Fkrp,FKRP,ENSG00000181027,ortholog_one2one,1,100
ENSMUSG00000030374,Strn4,STRN4,ENSG00000090372,ortholog_one2one,1,100
ENSMUSG00002075556,Gm56483,,,,,
ENSMUSG00002076842,Gm56484,,,,,
ENSMUSG00000035033,Tbr1,TBR1,ENSG00000136535,ortholog_one2one,1,100
ENSMUSG00000081022,Gm15936,,,,,
ENSMUSG00000109713,Pvrig,PVRIG,ENSG00000213413,ortholog_one2one,0,50
ENSMUSG00000106161,Pvrig-ps,,,,,
ENSMUSG00000075591,Gm10874,,,,,
ENSMUSG00000080935,Got2-ps1,,,,,
ENSMUSG00000119207,Gm25525,RNU6-658P,ENSG00000207336,ortholog_one2one,0,
ENSMUSG00000112214,Cyp3a61-ps1,,,,,
ENSMUSG00000020864,Ankrd40,ANKRD40,ENSG00000154945,ortholog_one2one,1,100
ENSMUSG00000104648,Gm42570,,,,,
ENSMUSG00002076955,Gm56020,RN7SKP40,ENSG00000253020,ortholog_one2many,0,
ENSMUSG00000105032,Gm43117,,,,,
ENSMUSG00000083018,Gm13555,,,,,
ENSMUSG00000053121,Gm5129,,,,,
ENSMUSG00000026904,Slc4a10,SLC4A10,ENSG00000144290,ortholog_one2one,1,100
ENSMUSG00000029131,Dnajb6,DNAJB6,ENSG00000105993,ortholog_one2one,1,50
ENSMUSG00000020865,Abcc3,ABCC3,ENSG00000108846,ortholog_one2one,1,100
ENSMUSG00000041187,Prkd2,PRKD2,ENSG00000105287,ortholog_one2one,1,100
ENSMUSG00000106558,Gm5552,,,,,
ENSMUSG00000105999,Gm2213,,,,,
ENSMUSG00000106551,Gm1969,,,,,
ENSMUSG00000105437,Gm42450,,,,,
ENSMUSG00000105926,Gm43386,,,,,
ENSMUSG00000105439,A230098N10Rik,,,,,
ENSMUSG00000025746,Il6,IL6,ENSG00000136244,ortholog_one2one,0,0
ENSMUSG00000025747,Tyms,TYMS,ENSG00000176890,ortholog_one2one,1,0
ENSMUSG00000097842,9330104G04Rik,,,,,
